boardtime,winddir,windspeed,humidity,tempf,pressure,batt_lvl,light,gpsfix,numsats,hdop,age,year,month,day,hour,min,second,hundredth,lat,lon
66473,114,4.11023,71.34,40.099998474,99301.50,4.38,0.11,,,,,,,,,,,,
67008,110,4.36108,71.31,40.099998474,99304.25,4.37,0.04,,,,,,,,,,,,
67520,111,4.46262,71.26,40.099998474,99301.75,4.38,0.01,,,,,,,,,,,,
68061,113,4.64617,71.22,40.099998474,99302.75,4.38,0.01,,,,,,,,,,,,
68596,113,4.65322,71.16,40.099998474,99306.75,4.39,0.01,,,,,,,,,,,,
69136,111,4.62005,71.11,40.099998474,99307.75,4.37,0.02,,,,,,,,,,,,
69615,116,4.46358,71.04,40.099998474,99305.50,4.39,0.02,,,,,,,,,,,,
70215,113,4.32374,71.01,40.099998474,99306.25,4.36,0.03,,,,,,,,,,,,
70659,111,4.02684,70.98,40.099998474,99304.75,4.38,0.04,,,,,,,,,,,,
71221,112,3.93595,70.94,40.099998474,99307.00,4.37,0.04,,,,,,,,,,,,
71716,113,3.88583,70.90,40.099998474,99303.50,4.36,0.05,,,,,,,,,,,,
72266,112,3.82507,70.86,40.099998474,99305.25,4.39,0.04,,,,,,,,,,,,
72761,109,3.83697,70.83,40.099998474,99303.00,4.39,0.04,,,,,,,,,,,,
73352,110,3.82228,70.78,40.212501525,99305.75,4.34,0.04,,,,,,,,,,,,
73844,110,3.84872,70.74,40.212501525,99306.00,4.39,0.04,,,,,,,,,,,,
74380,112,3.67256,70.70,40.212501525,99308.75,4.34,0.04,,,,,,,,,,,,
74926,110,3.54329,70.66,40.212501525,99314.00,4.36,0.05,,,,,,,,,,,,
75461,112,3.44145,70.61,40.212501525,99310.25,4.34,0.05,,,,,,,,,,,,
76010,108,3.36807,70.55,40.212501525,99311.50,4.36,0.05,,,,,,,,,,,,
76547,112,3.33060,70.49,40.212501525,99311.00,4.34,0.05,,,,,,,,,,,,
77155,113,3.46947,70.43,40.212501525,99310.00,4.39,0.05,,,,,,,,,,,,
78228,,,,,,,,0,,,,,,,,,,,,
78414,114,3.23421,70.29,40.212501525,99307.25,4.38,0.05,,,,,,,,,,,,
78949,115,3.23197,70.25,40.212501525,99310.00,4.34,0.05,,,,,,,,,,,,
79494,115,3.34104,70.20,40.212501525,99314.00,4.36,0.05,,,,,,,,,,,,
80028,106,3.34869,70.15,40.325000762,99316.75,4.36,0.05,,,,,,,,,,,,
80550,112,3.20723,70.12,40.212501525,99313.25,4.33,0.05,,,,,,,,,,,,
81148,116,3.15492,70.07,40.325000762,99317.00,4.36,0.05,,,,,,,,,,,,
81609,115,3.10813,70.04,40.325000762,99313.50,4.39,0.04,,,,,,,,,,,,
82144,114,3.01193,70.02,40.325000762,99318.25,4.35,0.05,,,,,,,,,,,,
82660,112,3.04830,69.99,40.325000762,99316.00,4.36,0.05,,,,,,,,,,,,
83194,114,3.03894,69.97,40.325000762,99317.00,4.36,0.04,,,,,,,,,,,,
83735,114,2.95585,69.93,40.325000762,99317.50,4.39,0.05,,,,,,,,,,,,
84335,101,2.93679,69.87,40.325000762,99315.00,4.39,0.05,,,,,,,,,,,,
84796,136,3.38020,69.84,40.325000762,99318.75,4.38,0.05,,,,,,,,,,,,
85410,117,3.66881,69.80,40.437500000,99323.50,4.36,0.05,,,,,,,,,,,,
85853,109,3.77908,69.76,40.437500000,99318.00,4.38,0.05,,,,,,,,,,,,
86422,106,3.70940,69.71,40.437500000,99323.75,4.37,0.05,,,,,,,,,,,,
86918,102,3.61044,69.69,40.437500000,99321.00,4.36,0.05,,,,,,,,,,,,
87513,81,3.35871,69.67,40.437500000,99319.50,4.33,0.05,,,,,,,,,,,,
87955,100,3.58368,69.65,40.437500000,99317.75,4.38,0.05,,,,,,,,,,,,
88498,99,3.96938,69.64,40.437500000,99325.50,4.36,0.05,,,,,,,,,,,,
89126,100,4.38940,69.63,40.437500000,99321.00,4.37,0.05,,,,,,,,,,,,
89561,99,4.38618,69.64,40.437500000,99319.25,4.33,0.05,,,,,,,,,,,,
90146,97,4.31439,69.67,40.549999237,99323.75,4.37,0.05,,,,,,,,,,,,
90631,98,4.13585,69.71,40.437500000,99319.25,4.33,0.05,,,,,,,,,,,,
91187,96,4.01437,69.73,40.549999237,99329.75,4.37,0.05,,,,,,,,,,,,
91720,99,3.92403,69.75,40.549999237,99325.50,4.34,0.05,,,,,,,,,,,,
92290,96,3.77545,69.78,40.549999237,99324.50,4.38,0.05,,,,,,,,,,,,
93302,,,,,,,,0,,,,,,,,,,,,
93440,102,3.41250,69.77,40.549999237,99323.00,4.32,0.05,,,,,,,,,,,,
93974,103,3.33643,69.75,40.437500000,99320.25,4.35,0.05,,,,,,,,,,,,
94519,104,3.23863,69.73,40.549999237,99326.50,4.40,0.05,,,,,,,,,,,,
95053,114,3.15698,69.71,40.549999237,99327.75,4.34,0.05,,,,,,,,,,,,
