    TIME       CBIT        CBIT2
 [HRS UTC]                      

  17.84556     400000     1c0000
  17.84583     400000     1c0000
  17.84611     400000     1c0000
  17.84639     400000     1c0000
  17.84667     400000     1c0000
  17.84694     400000     1c0000
  17.84722     400000     1c0000
  17.84750     400000     1c0000
  17.84778     400000     1c0000
  17.84806     400000     1c0000
  17.84833     400000     1c0000
  17.84861     400000     1c0000
  17.84889     400000     1c0000
  17.84917     400000     1c0000
  17.84945     400000     1c0000
  17.84972     400000     1c0000
  17.85000     400000     1c0000
  17.85028     400000     1c0000
  17.85056     400000     1c0000
  17.85083     400000     1c0000
  17.85111     400000     1c0000
  17.85139     400000     1c0000
  17.85167     400000     1c0000
  17.85194     400000     1c0000
  17.85222     400000     1c0000
  17.85250     400000     1c0000
  17.85278     400000     1c0000
  17.85306     400000     1c0000
  17.85333     400000     1c0000
  17.85361     400000     1c0000
  17.85389     400000     1c0000
  17.85417     400000     1c0000
  17.85444     400000     1c0000
  17.85472     400000     1c0000
  17.85500     400000     1c0000
  17.85528     400000     1c0000
  17.85556     400000     1c0000
  17.85583     400000     1c0000
  17.85611     400000     1c0000
  17.85639     400000     1c0000
  17.85667     400000     1c0000
  17.85695     400000     1c0000
  17.85722     400000     1c0000
  17.85750     400000     1c0000
  17.85778     400000     1c0000
  17.85806     400000     1c0000
  17.85833     400000     1c0000
  17.85861     400000     1c0000
  17.85889     400000     1c0000
  17.85917     400000     1c0000
  17.85945     400000     1c0000
  17.85972     400000     1c0000
  17.86000     400000     1c0000
  17.86028     400000     1c0000
  17.86056     400000     1c0000
  17.86083     400000     1c0000
  17.86111     400000     1c0000
  17.86139     400000     1c0000
  17.86167     400000     1c0000
  17.86194     400000     1c0000
  17.86222     400000     1c0000
  17.86250     400000     1c0000
  17.86278     400000     1c0000
  17.86306     400000     1c0000
  17.86333     400000     1c0000
  17.86361     400000     1c0000
  17.86389     400000     1c0000
  17.86417     400000     1c0000
  17.86444     400000     1c0000
  17.86472     400000     1c0000
  17.86500     400000     1c0000
  17.86528     400000     1c0000
  17.86556     400000     1c0000
  17.86583     400000     1c0000
  17.86611     400000     1c0000
  17.86639     400000     1c0000
  17.86667     400000     1c0000
  17.86695     400000     1c0000
  17.86722     400000     1c0000
  17.86750     400000     1c0000
  17.86778     400000     1c0000
  17.86806     400000     1c0000
  17.86833     400000     1c0000
  17.86861     400000     1c0000
  17.86889     400000     1c0000
  17.86917     400000     1c0000
  17.86944     400000     1c0000
  17.86972     400000     1c0000
  17.87000     400000     1c0000
  17.87028     400000     1c0000
  17.87056     400000     1c0000
  17.87083     400000     1c0000
  17.87111     400000     1c0000
  17.87139     400000     1c0000
  17.87167     400000     1c0000
  17.87194     400000     1c0000
  17.87222     400000     1c0000
  17.87250     400000     1c0000
  17.87278     400000     1c0000
  17.87306     400000     1c0000
  17.87333     400000     1c0000
  17.87361     400000     1c0000
  17.87389     400000     1c0000
  17.87417     400000     1c0000
  17.87444     400000     1c0000
  17.87472     400000     1c0000
  17.87500     400000     1c0000
  17.87528     400000     1c0000
  17.87556     400000     1c0000
  17.87583     400000     1c0000
  17.87611     400000     1c0000
  17.87639     400000     1c0000
  17.87667     400000     1c0000
  17.87695     400000     1c0000
  17.87722     400000     1c0000
  17.87750     400000     1c0000
  17.87778     400000     1c0000
  17.87806     400000     1c0000
  17.87833     400000     1c0000
  17.87861     400000     1c0000
  17.87889     400000     1c0000
  17.87917     400000     1c0000
  17.87944     400000     1c0000
  17.87972     400000     1c0000
  17.88000     400000     1c0000
  17.88028     400000     1c0000
  17.88056     400000     1c0000
  17.88083     400000     1c0000
  17.88111     400000     1c0000
  17.88139     400000     1c0000
  17.88167     400000     1c0000
  17.88194     400000     1c0000
  17.88222     400000     1c0000
  17.88250     400000     1c0000
  17.88278     400000     1c0000
  17.88306     400000     1c0000
  17.88333     400000     1c0000
  17.88361     400000     1c0000
  17.88389     400000     1c0000
  17.88417     400000     1c0000
  17.88445     400000     1c0000
  17.88472     400000     1c0000
  17.88500     400000     1c0000
  17.88528     400000     1c0000
  17.88556     400000     1c0000
  17.88583     400000     1c0000
  17.88611     400000     1c0000
  17.88639     400000     1c0000
  17.88667     400000     1c0000
  17.88694     400000     1c0000
  17.88722     400000     1c0000
  17.88750     400000     1c0000
  17.88778     400000     1c0000
  17.88806     400000     1c0000
  17.88833     400000     1c0000
  17.88861     400000     1c0000
  17.88889     400000     1c0000
  17.88917     400000     1c0000
  17.88944     400000     1c0000
  17.88972     400000     1c0000
  17.89000     400000     1c0000
  17.89028     400000     1c0000
  17.89056     400000     1c0000
  17.89083     400000     1c0000
  17.89111     400000     1c0000
  17.89139     400000     1c0000
  17.89167     400000     1c0000
  17.89194     400000     1c0000
  17.89222     400000     1c0000
  17.89250     400000     1c0000
  17.89278     400000     1c0000
  17.89305     400000     1c0000
  17.89333     400000     1c0000
  17.89361     400000     1c0000
  17.89389     400000     1c0000
  17.89417     400000     1c0000
  17.89444     400000     1c0000
  17.89472     400000     1c0000
  17.89500     400000     1c0000
  17.89528     400000     1c0000
  17.89556     400000     1c0000
  17.89583     400000     1c0000
  17.89611     400000     1c0000
  17.89639     400000     1c0000
  17.89667     400000     1c0000
  17.89694     400000     1c0000
  17.89722     400000     1c0000
  17.89750     400000     1c0000
  17.89778     400000     1c0000
  17.89806     400000     1c0000
  17.89833     400000     1c0000
  17.89861     400000     1c0000
  17.89889     400000     1c0000
  17.89917     400000     1c0000
  17.89944     400000     1c0000
  17.89972     400000     1c0000
  17.90000     400000     1c0000
  17.90028     400000     1c0000
  17.90055     400000     1c0000
  17.90083     400000     1c0000
  17.90111     400000     1c0000
  17.90139     400000     1c0000
  17.90167     400000     1c0000
  17.90194     400000     1c0000
  17.90222     400000     1c0000
  17.90250     400000     1c0000
  17.90278     400000     1c0000
  17.90306     400000     1c0000
  17.90333     400000     1c0000
  17.90361     400000     1c0000
  17.90389     400000     1c0000
  17.90417     400000     1c0000
  17.90444     400000     1c0000
  17.90472     400000     1c0000
  17.90500     400000     1c0000
  17.90528     400000     1c0000
  17.90556     400000     1c0000
  17.90583     400000     1c0000
  17.90611     400000     1c0000
  17.90639     400000     1c0000
  17.90667     400000     1c0000
  17.90694     400000     1c0000
  17.90722     400000     1c0000
  17.90750     400000     1c0000
  17.90778     400000     1c0000
  17.90805     400000     1c0000
  17.90833     400000     1c0000
  17.90861     400000     1c0000
  17.90889     400000     1c0000
  17.90917     400000     1c0000
  17.90944     400000     1c0000
  17.90972     400000     1c0000
  17.91000     400000     1c0000
  17.91028     400000     1c0000
  17.91055     400000     1c0000
  17.91083     400000     1c0000
  17.91111     400000     1c0000
  17.91139     400000     1c0000
  17.91167     400000     1c0000
  17.91194     400000     1c0000
  17.91222     400000     1c0000
  17.91250     400000     1c0000
  17.91278     400000     1c0000
  17.91306     400000     1c0000
  17.91333     400000     1c0000
  17.91361     400000     1c0000
  17.91389     400000     1c0000
  17.91417     400000     1c0000
  17.91444     400000     1c0000
  17.91472     400000     1c0000
  17.91500     400000     1c0000
  17.91528     400000     1c0000
  17.91556     400000     1c0000
  17.91583     400000     1c0000
  17.91611     400000     1c0000
  17.91639     400000     1c0000
  17.91667     400000     1c0000
  17.91694     400000     1c0000
  17.91722     400000     1c0000
  17.91750     400000     1c0000
  17.91778     400000     1c0000
  17.91805     400000     1c0000
  17.91833     400000     1c0000
  17.91861     400000     1c0000
  17.91889     400000     1c0000
  17.91917     400000     1c0000
  17.91944     400000     1c0000
  17.91972     400000     1c0000
  17.92000     400000     1c0000
  17.92028     400000     1c0000
  17.92056     400000     1c0000
  17.92083     400000     1c0000
  17.92111     400000     1c0000
  17.92139     400000     1c0000
  17.92167     400000     1c0000
  17.92194     400000     1c0000
  17.92222     400000     1c0000
  17.92250     400000     1c0000
  17.92278     400000     1c0000
  17.92306     400000     1c0000
  17.92333     400000     1c0000
  17.92361     400000     1c0000
  17.92389     400000     1c0000
  17.92417     400000     1c0000
  17.92444     400000     1c0000
  17.92472     400000     1c0000
  17.92500     400000     1c0000
  17.92528     400000     1c0000
  17.92555     400000     1c0000
  17.92583     400000     1c0000
  17.92611     400000     1c0000
  17.92639     400000     1c0000
  17.92667     400000     1c0000
  17.92694     400000     1c0000
  17.92722     400000     1c0000
  17.92750     400000     1c0000
  17.92778     400000     1c0000
  17.92805     400000     1c0000
  17.92833     400000     1c0000
  17.92861     400000     1c0000
  17.92889     400000     1c0000
  17.92917     400000     1c0000
  17.92944     400000     1c0000
  17.92972     400000     1c0000
  17.93000     400000     1c0000
  17.93028     400000     1c0000
  17.93056     400000     1c0000
  17.93083     400000     1c0000
  17.93111     400000     1c0000
  17.93111     400000     1c0000
  17.93167     400000     1c0000
  17.93250     400000     1c0000
  17.93278     400000     1c0000
  17.93278     400000     1c0000
  17.93361     400000     1c0000
  17.93389     400000     1c0000
  17.93417     400000     1c0000
  17.93445     400000     1c0000
  17.93472     400000     1c0000
  17.93500     400000     1c0000
  17.93528     400000     1c0000
  17.93556     400000     1c0000
  17.93583     400000     1c0000
  17.93611     400000     1c0000
  17.93639     400000     1c0000
  17.93667     400000     1c0000
  17.93694     400000     1c0000
  17.93722     400000     1c0000
  17.93750     400000     1c0000
  17.93778     400000     1c0000
  17.93806     400000     1c0000
  17.93833     400000     1c0000
  17.93861     400000     1c0000
  17.93889     400000     1c0000
  17.93917     400000     1c0000
  17.93945     400000     1c0000
  17.93972     400000     1c0000
  17.94000     400000     1c0000
  17.94028     400000     1c0000
  17.94056     400000     1c0000
  17.94083     400000     1c0000
  17.94111     400000     1c0000
  17.94139     400000     1c0000
  17.94167     400000     1c0000
  17.94195     400000     1c0000
  17.94222     400000     1c0000
  17.94250     400000     1c0000
  17.94278     400000     1c0000
  17.94306     400000     1c0000
  17.94333     400000     1c0000
  17.94361     400000     1c0000
  17.94389     400000     1c0000
  17.94417     400000     1c0000
  17.94444     400000     1c0000
  17.94472     400000     1c0000
  17.94500     400000     1c0000
  17.94528     400000     1c0000
  17.94556     400000     1c0000
  17.94584     400000     1c0000
  17.94611     400000     1c0000
  17.94639     400000     1c0000
  17.94667     400000     1c0000
  17.94695     400000     1c0000
  17.94722     400000     1c0000
  17.94750     400000     1c0000
  17.94778     400000     1c0000
  17.94806     400000     1c0000
  17.94833     400000     1c0000
  17.94861     400000     1c0000
  17.94889     400000     1c0000
  17.94917     400000     1c0000
  17.94945     400000     1c0000
  17.94972     400000     1c0000
  17.95000     400000     1c0000
  17.95028     400000     1c0000
  17.95056     400000     1c0000
  17.95083     400000     1c0000
  17.95111     400000     1c0000
  17.95139     400000     1c0000
  17.95167     400000     1c0000
  17.95194     400000     1c0000
  17.95222     400000     1c0000
  17.95250     400000     1c0000
  17.95278     400000     1c0000
  17.95306     400000     1c0000
  17.95333     400000     1c0000
  17.95361     400000     1c0000
  17.95389     400000     1c0000
  17.95417     400000     1c0000
  17.95444     400000     1c0000
  17.95472     400000     1c0000
  17.95500     400000     1c0000
  17.95528     400000     1c0000
  17.95556     400000     1c0000
  17.95583     400000     1c0000
  17.95611     400000     1c0000
  17.95639     400000     1c0000
  17.95667     400000     1c0000
  17.95695     400000     1c0000
  17.95722     400000     1c0000
  17.95750     400000     1c0000
  17.95778     400000     1c0000
  17.95806     400000     1c0000
  17.95833     400000     1c0000
  17.95861     400000     1c0000
  17.95889     400000     1c0000
  17.95917     400000     1c0000
  17.95945     400000     1c0000
  17.95972     400000     1c0000
  17.96000     400000     1c0000
  17.96028     400000     1c0000
  17.96056     400000     1c0000
  17.96083     400000     1c0000
  17.96111     400000     1c0000
  17.96139     400000     1c0000
  17.96167     400000     1c0000
  17.96194     400000     1c0000
  17.96222     400000     1c0000
  17.96250     400000     1c0000
  17.96278     400000     1c0000
  17.96306     400000     1c0000
  17.96334     400000     1c0000
  17.96361     400000     1c0000
  17.96389     400000     1c0000
  17.96417     400000     1c0000
  17.96445     400000     1c0000
  17.96472     400000     1c0000
  17.96500     400000     1c0000
  17.96528     400000     1c0000
  17.96556     400000     1c0000
  17.96583     400000     1c0000
  17.96611     400000     1c0000
  17.96639     400000     1c0000
  17.96667     400000     1c0000
  17.96695     400000     1c0000
  17.96722     400000     1c0000
  17.96750     400000     1c0000
  17.96778     400000     1c0000
  17.96806     400000     1c0000
  17.96833     400000     1c0000
  17.96861     400000     1c0000
  17.96889     400000     1c0000
  17.96917     400000     1c0000
  17.96944     400000     1c0000
  17.96972     400000     1c0000
  17.97000     400000     1c0000
  17.97028     400000     1c0000
  17.97056     400000     1c0000
  17.97083     400000     1c0000
  17.97111     400000     1c0000
  17.97139     400000     1c0000
  17.97167     400000     1c0000
  17.97194     400000     1c0000
  17.97222     400000     1c0000
  17.97250     400000     1c0000
  17.97278     400000     1c0000
  17.97306     400000     1c0000
  17.97333     400000     1c0000
  17.97361     400000     1c0000
  17.97389     400000     1c0000
  17.97417     400000     1c0000
  17.97445     400000     1c0000
  17.97472     400000     1c0000
  17.97500     400000     1c0000
  17.97528     400000     1c0000
  17.97556     400000     1c0000
  17.97583     400000     1c0000
  17.97611     400000     1c0000
  17.97639     400000     1c0000
  17.97667     400000     1c0000
  17.97695     400000     1c0000
  17.97722     400000     1c0000
  17.97750     400000     1c0000
  17.97778     400000     1c0000
  17.97806     400000     1c0000
  17.97833     400000     1c0000
  17.97861     400000     1c0000
  17.97889     400000     1c0000
  17.97917     400000     1c0000
  17.97944     400000     1c0000
  17.97972     400000     1c0000
  17.98000     400000     1c0000
  17.98028     400000     1c0000
  17.98056     400000     1c0000
  17.98083     400000     1c0000
  17.98111     400000     1c0000
  17.98139     400000     1c0000
  17.98167     400000     1c0000
  17.98195     400000     1c0000
  17.98222     400000     1c0000
  17.98250     400000     1c0000
  17.98278     400000     1c0000
  17.98306     400000     1c0000
  17.98333     400000     1c0000
  17.98361     400000     1c0000
  17.98389     400000     1c0000
  17.98417     400000     1c0000
  17.98445     400000     1c0000
  17.98472     400000     1c0000
  17.98500     400000     1c0000
  17.98528     400000     1c0000
  17.98556     400000     1c0000
  17.98583     400000     1c0000
  17.98611     400000     1c0000
  17.98639     400000     1c0000
  17.98667     400000     1c0000
  17.98694     400000     1c0000
  17.98722     400000     1c0000
  17.98750     400000     1c0000
  17.98778     400000     1c0000
  17.98806     400000     1c0000
  17.98833     400000     1c0000
  17.98861     400000     1c0000
  17.98889     400000     1c0000
  17.98917     400000     1c0000
  17.98944     400000     1c0000
  17.98972     400000     1c0000
  17.99000     400000     1c0000
  17.99028     400000     1c0000
  17.99056     400000     1c0000
  17.99083     400000     1c0000
  17.99111     400000     1c0000
  17.99139     400000     1c0000
  17.99167     400000     1c0000
  17.99195     400000     1c0000
  17.99222     400000     1c0000
  17.99250     400000     1c0000
  17.99278     400000     1c0000
  17.99306     400000     1c0000
  17.99333     400000     1c0000
  17.99361     400000     1c0000
  17.99389     400000     1c0000
  17.99417     400000     1c0000
  17.99444     400000     1c0000
  17.99472     400000     1c0000
  17.99500     400000     1c0000
  17.99528     400000     1c0000
  17.99556     400000     1c0000
  17.99583     400000     1c0000
  17.99611     400000     1c0000
  17.99639     400000     1c0000
  17.99667     400000     1c0000
  17.99694     400000     1c0000
  17.99722     400000     1c0000
  17.99750     400000     1c0000
  17.99778     400000     1c0000
  17.99806     400000     1c0000
  17.99833     400000     1c0000
  17.99861     400000     1c0000
  17.99889     400000     1c0000
  17.99917     400000     1c0000
  17.99944     400000     1c0000
  17.99972     400000     1c0000
  18.00000     400000     1c0000
  18.00028     400000     1c0000
  18.00056     400000     1c0000
  18.00083     400000     1c0000
  18.00111     400000     1c0000
  18.00139     400000     1c0000
  18.00167     400000     1c0000
  18.00194     400000     1c0000
  18.00222     400000     1c0000
  18.00250     400000     1c0000
  18.00278     400000     1c0000
  18.00306     400000     1c0000
  18.00333     400000     1c0000
  18.00361     400000     1c0000
  18.00389     400000     1c0000
  18.00417     400000     1c0000
  18.00444     400000     1c0000
  18.00472     400000     1c0000
  18.00500     400000     1c0000
  18.00528     400000     1c0000
  18.00556     400000     1c0000
  18.00583     400000     1c0000
  18.00611     400000     1c0000
  18.00639     400000     1c0000
  18.00667     400000     1c0000
  18.00694     400000     1c0000
  18.00722     400000     1c0000
  18.00750     400000     1c0000
  18.00778     400000     1c0000
  18.00805     400000     1c0000
  18.00833     400000     1c0000
  18.00861     400000     1c0000
  18.00889     400000     1c0000
  18.00917     400000     1c0000
  18.00945     400000     1c0000
  18.00972     400000     1c0000
  18.01000     400000     1c0000
  18.01028     400000     1c0000
  18.01056     400000     1c0000
  18.01083     400000     1c0000
  18.01111     400000     1c0000
  18.01139     400000     1c0000
  18.01167     400000     1c0000
  18.01194     400000     1c0000
  18.01222     400000     1c0000
  18.01250     400000     1c0000
  18.01278     400000     1c0000
  18.01306     400000     1c0000
  18.01333     400000     1c0000
  18.01361     400000     1c0000
  18.01389     400000     1c0000
  18.01417     400000     1c0000
  18.01444     400000     1c0000
  18.01472     400000     1c0000
  18.01500     400000     1c0000
  18.01528     400000     1c0000
  18.01556     400000     1c0000
  18.01583     400000     1c0000
  18.01611     400000     1c0000
  18.01639     400000     1c0000
  18.01667     400000     1c0000
  18.01694     400000     1c0000
  18.01722     400000     1c0000
  18.01750     400000     1c0000
  18.01778     400000     1c0000
  18.01805     400000     1c0000
  18.01833     400000     1c0000
  18.01861     400000     1c0000
  18.01889     400000     1c0000
  18.01917     400000     1c0000
  18.01944     400000     1c0000
  18.01972     400000     1c0000
  18.02000     400000     1c0000
  18.02028     400000     1c0000
  18.02056     400000     1c0000
  18.02083     400000     1c0000
  18.02111     400000     1c0000
  18.02139     400000     1c0000
  18.02167     400000     1c0000
  18.02194     400000     1c0000
  18.02222     400000     1c0000
  18.02250     400000     1c0000
  18.02278     400000     1c0000
  18.02306     400000     1c0000
  18.02333     400000     1c0000
  18.02361     400000     1c0000
  18.02389     400000     1c0000
  18.02417     400000     1c0000
  18.02444     400000     1c0000
  18.02472     400000     1c0000
  18.02500     400000     1c0000
  18.02528     400000     1c0000
  18.02555     400000     1c0000
  18.02583     400000     1c0000
  18.02611     400000     1c0000
  18.02639     400000     1c0000
  18.02667     400000     1c0000
  18.02695     400000     1c0000
  18.02722     400000     1c0000
  18.02750     400000     1c0000
  18.02778     400000     1c0000
  18.02806     400000     1c0000
  18.02833     400000     1c0000
  18.02861     400000     1c0000
  18.02889     400000     1c0000
  18.02917     400000     1c0000
  18.02944     400000     1c0000
  18.02972     400000     1c0000
  18.03000     400000     1c0000
  18.03028     400000     1c0000
  18.03056     400000     1c0000
  18.03083     400000     1c0000
  18.03111     400000     1c0000
  18.03139     400000     1c0000
  18.03167     400000     1c0000
  18.03194     400000     1c0000
  18.03222     400000     1c0000
  18.03250     400000     1c0000
  18.03278     400000     1c0000
  18.03305     400000     1c0000
  18.03333     400000     1c0000
  18.03361     400000     1c0000
  18.03389     400000     1c0000
  18.03417     400000     1c0000
  18.03444     400000     1c0000
  18.03472     400000     1c0000
  18.03500     400000     1c0000
  18.03528     400000     1c0000
  18.03555     400000     1c0000
  18.03583     400000     1c0000
  18.03611     400000     1c0000
  18.03639     400000     1c0000
  18.03667     400000     1c0000
  18.03694     400000     1c0000
  18.03722     400000     1c0000
  18.03750     400000     1c0000
  18.03778     400000     1c0000
  18.03806     400000     1c0000
  18.03833     400000     1c0000
  18.03861     400000     1c0000
  18.03889     400000     1c0000
  18.03917     400000     1c0000
  18.03944     400000     1c0000
  18.03972     400000     1c0000
  18.04000     400000     1c0000
  18.04028     400000     1c0000
  18.04056     400000     1c0000
  18.04083     400000     1c0000
  18.04111     400000     1c0000
  18.04139     400000     1c0000
  18.04167     400000     1c0000
  18.04194     400000     1c0000
  18.04222     400000     1c0000
  18.04250     400000     1c0000
  18.04278     400000     1c0000
  18.04305     400000     1c0000
  18.04333     400000     1c0000
  18.04361     400000     1c0000
  18.04389     400000     1c0000
  18.04417     400000     1c0000
  18.04444     400000     1c0000
  18.04472     400000     1c0000
  18.04500     400000     1c0000
  18.04528     400000     1c0000
  18.04556     400000     1c0000
  18.04583     400000     1c0000
  18.04611     400000     1c0000
  18.04639     400000     1c0000
  18.04667     400000     1c0000
  18.04694     400000     1c0000
  18.04722     400000     1c0000
  18.04750     400000     1c0000
  18.04778     400000     1c0000
  18.04806     400000     1c0000
  18.04833     400000     1c0000
  18.04861     400000     1c0000
  18.04889     400000     1c0000
  18.04917     400000     1c0000
  18.04944     400000     1c0000
  18.04972     400000     1c0000
  18.05000     400000     1c0000
  18.05028     400000     1c0000
  18.05055     400000     1c0000
  18.05083     400000     1c0000
  18.05111     400000     1c0000
  18.05139     400000     1c0000
  18.05167     400000     1c0000
  18.05167     400000     1c0000
  18.05222     400000     1c0000
  18.05250     400000     1c0000
  18.05278     400000     1c0000
  18.05305     400000     1c0000
  18.05333     400000     1c0000
  18.05361     400000     1c0000
  18.05389     400000     1c0000
  18.05417     400000     1c0000
  18.05444     400000     1c0000
  18.05472     400000     1c0000
  18.05500     400000     1c0000
  18.05528     400000     1c0000
  18.05556     400000     1c0000
  18.05583     400000     1c0000
  18.05611     400000     1c0000
  18.05639     400000     1c0000
  18.05667     400000     1c0000
  18.05694     400000     1c0000
  18.05722     400000     1c0000
  18.05750     400000     1c0000
  18.05778     400000     1c0000
  18.05805     400000     1c0000
  18.05833     400000     1c0000
  18.05861     400000     1c0000
  18.05889     400000     1c0000
  18.05917     400000     1c0000
  18.05944     400000     1c0000
  18.05972     400000     1c0000
  18.06000     400000     1c0000
  18.06028     400000     1c0000
  18.06055     400000     1c0000
  18.06083     400000     1c0000
  18.06111     400000     1c0000
  18.06139     400000     1c0000
  18.06167     400000     1c0000
  18.06194     400000     1c0000
  18.06222     400000     1c0000
  18.06250     400000     1c0000
  18.06278     400000     1c0000
  18.06306     400000     1c0000
  18.06333     400000     1c0000
  18.06361     400000     1c0000
  18.06389     400000     1c0000
  18.06417     400000     1c0000
  18.06444     400000     1c0000
  18.06472     400000     1c0000
  18.06500     400000     1c0000
  18.06528     400000     1c0000
  18.06556     400000     1c0000
  18.06583     400000     1c0000
  18.06611     400000     1c0000
  18.06639     400000     1c0000
  18.06667     400000     1c0000
  18.06695     400000     1c0000
  18.06722     400000     1c0000
  18.06750     400000     1c0000
  18.06778     400000     1c0000
  18.06806     400000     1c0000
  18.06833     400000     1c0000
  18.06861     400000     1c0000
  18.06889     400000     1c0000
  18.06917     400000     1c0000
  18.06944     400000     1c0000
  18.06972     400000     1c0000
  18.06972     400000     1c0000
  18.07028     400000     1c0000
  18.07056     400000     1c0000
  18.07084     400000     1c0000
  18.07111     400000     1c0000
  18.07139     400000     1c0000
  18.07167     400000     1c0000
  18.07195     400000     1c0000
  18.07222     400000     1c0000
  18.07250     400000     1c0000
  18.07278     400000     1c0000
  18.07306     400000     1c0000
  18.07333     400000     1c0000
  18.07361     400000     1c0000
  18.07389     400000     1c0000
  18.07417     400000     1c0000
  18.07445     400000     1c0000
  18.07472     400000     1c0000
  18.07500     400000     1c0000
  18.07528     400000     1c0000
  18.07556     400000     1c0000
  18.07583     400000     1c0000
  18.07611     400000     1c0000
  18.07639     400000     1c0000
  18.07667     400000     1c0000
  18.07695     400000     1c0000
  18.07722     400000     1c0000
  18.07750     400000     1c0000
  18.07778     400000     1c0000
  18.07806     400000     1c0000
  18.07833     400000     1c0000
  18.07861     400000     1c0000
  18.07889     400000     1c0000
  18.07917     400000     1c0000
  18.07944     400000     1c0000
  18.07972     400000     1c0000
  18.08000     400000     1c0000
  18.08000     400000     1c0000
  18.08056     400000     1c0000
  18.08083     400000     1c0000
